booking_id,booking_date,checkin_date,room_type,num_guests,lead_time,canceled,no_show
BKG9764443,2024-08-08,2024-09-03,Suite,3,26,1,0
BKG9766839,2024-08-15,2024-09-03,Standard,3,19,0,0
BKG9761378,2024-08-30,2024-09-03,Suite,2,4,1,0
BKG9769606,2024-08-26,2024-09-03,Standard,2,8,0,0
BKG9763993,2024-08-05,2024-09-03,Deluxe,1,29,1,0
BKG9762518,2024-08-11,2024-09-03,Deluxe,3,23,0,0
BKG9765285,2024-08-16,2024-09-03,Suite,2,18,0,0
BKG9764322,2024-08-30,2024-09-03,Deluxe,1,4,0,0
BKG9766060,2024-08-19,2024-09-03,Standard,2,15,1,0
BKG9761388,2024-08-26,2024-09-03,Standard,1,8,0,0
BKG9764939,2024-08-12,2024-09-03,Suite,3,22,0,0
BKG9761000,2024-08-07,2024-09-03,Standard,1,27,0,0
BKG9769976,2024-09-01,2024-09-03,Suite,2,2,1,0
BKG9762436,2024-08-20,2024-09-03,Deluxe,1,14,0,0
BKG9765986,2024-08-13,2024-09-03,Deluxe,2,21,0,0
BKG9761626,2024-08-19,2024-09-03,Suite,3,15,0,0
BKG9768000,2024-08-19,2024-09-03,Suite,3,15,0,0
BKG9769560,2024-09-02,2024-09-03,Standard,1,1,0,0
BKG9769776,2024-08-17,2024-09-03,Suite,1,17,1,0
BKG9761395,2024-08-15,2024-09-03,Deluxe,3,19,1,0
BKG9766645,2024-08-22,2024-09-03,Deluxe,2,12,0,0
BKG9762986,2024-08-14,2024-09-03,Deluxe,1,20,1,0
BKG9761580,2024-08-11,2024-09-03,Deluxe,3,23,0,0
BKG9763902,2024-08-26,2024-09-03,Suite,1,8,0,0
BKG9761686,2024-08-19,2024-09-03,Deluxe,1,15,0,0
BKG9764247,2024-08-13,2024-09-03,Suite,3,21,0,0
BKG9765905,2024-08-06,2024-09-03,Suite,1,28,0,0
BKG9766572,2024-08-22,2024-09-03,Deluxe,3,12,1,0
BKG9761740,2024-08-17,2024-09-03,Deluxe,2,17,0,0
BKG9761182,2024-08-21,2024-09-03,Suite,2,13,0,0
BKG9766610,2024-09-02,2024-09-03,Standard,2,1,0,0
BKG9765980,2024-08-06,2024-09-03,Standard,2,28,0,0
BKG9764270,2024-08-26,2024-09-03,Standard,3,8,0,0
BKG9768186,2024-08-13,2024-09-03,Suite,3,21,0,0
BKG9768153,2024-08-11,2024-09-03,Deluxe,3,23,0,0
BKG9769739,2024-08-23,2024-09-03,Standard,3,11,0,1
BKG9766712,2024-09-02,2024-09-03,Deluxe,1,1,0,0
BKG9764958,2024-08-11,2024-09-03,Deluxe,1,23,0,0
BKG9761598,2024-08-09,2024-09-03,Standard,1,25,0,0
BKG9767400,2024-08-29,2024-09-03,Suite,2,5,0,0
BKG9765982,2024-08-13,2024-09-03,Suite,3,21,0,0
BKG9769673,2024-08-05,2024-09-03,Deluxe,1,29,0,0
BKG9763774,2024-08-17,2024-09-03,Suite,1,17,0,0
BKG9769361,2024-08-18,2024-09-03,Suite,3,16,0,0
BKG9761287,2024-08-23,2024-09-03,Standard,1,11,0,0
BKG9761489,2024-08-19,2024-09-03,Standard,3,15,0,0
BKG9761667,2024-08-05,2024-09-03,Deluxe,1,29,0,0
BKG9764567,2024-08-08,2024-09-03,Standard,3,26,0,0
BKG9763241,2024-08-24,2024-09-03,Suite,1,10,0,0
BKG9766831,2024-08-25,2024-09-03,Deluxe,1,9,0,0
BKG9761831,2024-08-25,2024-09-03,Standard,3,9,0,0
BKG9761154,2024-08-27,2024-09-03,Deluxe,2,7,0,0
BKG9769078,2024-08-11,2024-09-03,Suite,3,23,1,0
BKG9769739,2024-08-11,2024-09-03,Suite,3,23,0,0
BKG9779453,2024-08-08,2024-09-04,Deluxe,2,27,1,0
BKG9776278,2024-08-11,2024-09-04,Standard,1,24,0,0
BKG9774598,2024-08-16,2024-09-04,Suite,2,19,0,0
BKG9772791,2024-09-03,2024-09-04,Suite,2,1,1,0
BKG9774618,2024-08-14,2024-09-04,Standard,3,21,0,1
BKG9778329,2024-08-09,2024-09-04,Deluxe,3,26,0,0
BKG9778404,2024-08-11,2024-09-04,Deluxe,2,24,1,0
BKG9771665,2024-08-18,2024-09-04,Standard,2,17,0,0
BKG9771057,2024-08-18,2024-09-04,Standard,3,17,0,0
BKG9771740,2024-08-27,2024-09-04,Standard,3,8,1,0
BKG9772349,2024-08-23,2024-09-04,Deluxe,1,12,0,1
BKG9777988,2024-08-21,2024-09-04,Deluxe,3,14,0,0
BKG9771827,2024-08-27,2024-09-04,Suite,3,8,0,0
BKG9771645,2024-08-18,2024-09-04,Deluxe,1,17,0,0
BKG9777489,2024-08-11,2024-09-04,Suite,3,24,0,0
BKG9771852,2024-08-23,2024-09-04,Deluxe,1,12,0,0
BKG9772387,2024-08-15,2024-09-04,Standard,1,20,0,0
BKG9775606,2024-08-07,2024-09-04,Deluxe,1,28,0,0
BKG9777366,2024-08-21,2024-09-04,Suite,3,14,0,0
BKG9775719,2024-08-22,2024-09-04,Suite,3,13,0,0
BKG9771185,2024-09-01,2024-09-04,Suite,2,3,0,0
BKG9779919,2024-08-31,2024-09-04,Standard,2,4,0,0
BKG9772804,2024-08-18,2024-09-04,Standard,1,17,0,0
BKG9772521,2024-08-08,2024-09-04,Suite,2,27,0,0
BKG9779540,2024-08-16,2024-09-04,Deluxe,3,19,0,0
BKG9772169,2024-08-28,2024-09-04,Standard,1,7,0,0
BKG9779410,2024-08-28,2024-09-04,Suite,1,7,1,0
BKG9771320,2024-08-21,2024-09-04,Standard,1,14,0,0
BKG9779751,2024-08-07,2024-09-04,Suite,1,28,0,0
BKG9773916,2024-08-12,2024-09-04,Suite,1,23,0,0
BKG9771401,2024-08-31,2024-09-04,Suite,3,4,0,1
BKG9776580,2024-08-22,2024-09-04,Deluxe,2,13,0,0
BKG9772148,2024-08-12,2024-09-04,Standard,2,23,0,0
BKG9772648,2024-08-18,2024-09-04,Standard,1,17,0,0
BKG9776697,2024-09-03,2024-09-04,Deluxe,2,1,0,0
BKG9774272,2024-08-28,2024-09-04,Standard,1,7,0,0
BKG9772291,2024-08-31,2024-09-04,Standard,2,4,0,0
BKG9772694,2024-08-21,2024-09-04,Standard,1,14,1,0
BKG9773815,2024-08-31,2024-09-04,Standard,2,4,0,0
BKG9775050,2024-08-13,2024-09-04,Suite,3,22,0,0
BKG9772339,2024-08-23,2024-09-04,Deluxe,3,12,0,0
BKG9773258,2024-08-22,2024-09-04,Suite,3,13,0,0
BKG9777508,2024-08-26,2024-09-04,Deluxe,2,9,0,0
BKG9773324,2024-08-08,2024-09-04,Suite,3,27,0,0
BKG9778144,2024-08-12,2024-09-04,Deluxe,2,23,0,0
BKG9779663,2024-08-26,2024-09-04,Suite,2,9,0,0
BKG9778990,2024-08-25,2024-09-04,Suite,2,10,0,0
BKG9776346,2024-08-21,2024-09-04,Standard,3,14,1,0
BKG9777058,2024-08-29,2024-09-04,Standard,2,6,1,0
BKG9777496,2024-08-24,2024-09-04,Suite,2,11,0,0
BKG9778769,2024-08-31,2024-09-04,Suite,1,4,0,0
BKG9776449,2024-08-19,2024-09-04,Standard,3,16,1,0
BKG9777989,2024-08-09,2024-09-04,Deluxe,3,26,0,0
BKG9773321,2024-08-16,2024-09-04,Standard,1,19,0,0
BKG9779490,2024-08-17,2024-09-04,Suite,3,18,0,1
BKG9773998,2024-08-20,2024-09-04,Deluxe,3,15,0,0
BKG9776811,2024-08-31,2024-09-04,Deluxe,3,4,1,0
BKG9779105,2024-08-11,2024-09-04,Suite,3,24,0,0
BKG9774058,2024-08-16,2024-09-04,Deluxe,2,19,1,0
BKG9777896,2024-09-01,2024-09-04,Suite,1,3,0,0
BKG9776578,2024-08-13,2024-09-04,Suite,3,22,0,0
BKG9772458,2024-08-07,2024-09-04,Standard,3,28,0,0
BKG9776136,2024-08-31,2024-09-04,Deluxe,2,4,0,0
BKG9776139,2024-08-24,2024-09-04,Standard,2,11,0,0
BKG9776626,2024-08-22,2024-09-04,Deluxe,1,13,0,0
BKG9778912,2024-08-11,2024-09-04,Standard,2,24,0,0
BKG9774403,2024-08-14,2024-09-04,Standard,1,21,0,0
BKG9772371,2024-08-13,2024-09-04,Suite,2,22,0,0
BKG9772121,2024-08-21,2024-09-04,Standard,3,14,0,0
BKG9779875,2024-08-24,2024-09-04,Suite,1,11,0,0
BKG9779248,2024-08-11,2024-09-04,Suite,3,24,0,0
BKG9779815,2024-08-30,2024-09-04,Suite,3,5,1,0
BKG9776519,2024-08-12,2024-09-04,Deluxe,2,23,0,0
BKG9775718,2024-08-21,2024-09-04,Deluxe,3,14,0,0
BKG9775387,2024-08-21,2024-09-04,Deluxe,3,14,1,0
BKG9772741,2024-08-07,2024-09-04,Deluxe,2,28,0,0
BKG9771864,2024-08-13,2024-09-04,Deluxe,2,22,0,0
BKG9772271,2024-08-25,2024-09-04,Standard,3,10,0,0
BKG9777401,2024-08-07,2024-09-04,Standard,1,28,0,1
BKG9772217,2024-09-02,2024-09-04,Suite,1,2,0,0
BKG9777934,2024-08-29,2024-09-04,Deluxe,1,6,0,0
BKG9772512,2024-08-18,2024-09-04,Standard,1,17,0,0
BKG9773760,2024-08-14,2024-09-04,Deluxe,3,21,0,0
BKG9774589,2024-08-26,2024-09-04,Deluxe,1,9,0,0
BKG9776814,2024-08-11,2024-09-04,Standard,1,24,0,1
BKG9773820,2024-08-19,2024-09-04,Standard,2,16,0,0
BKG9779360,2024-08-31,2024-09-04,Standard,3,4,0,0
BKG9773905,2024-08-29,2024-09-04,Standard,3,6,0,0
BKG9774663,2024-08-14,2024-09-04,Deluxe,3,21,0,0
BKG9774861,2024-08-17,2024-09-04,Standard,1,18,0,0
BKG9775936,2024-08-06,2024-09-04,Standard,1,29,0,0
BKG9777732,2024-08-25,2024-09-04,Deluxe,1,10,0,0
BKG9774329,2024-08-30,2024-09-04,Standard,3,5,0,0
BKG9772703,2024-09-02,2024-09-04,Deluxe,2,2,0,0
BKG9772531,2024-08-14,2024-09-04,Deluxe,2,21,0,0
BKG9777581,2024-08-13,2024-09-04,Suite,3,22,0,0
BKG9773073,2024-08-31,2024-09-04,Suite,1,4,0,0
BKG9777241,2024-08-17,2024-09-04,Deluxe,1,18,0,0
BKG9773666,2024-08-28,2024-09-04,Standard,1,7,0,0
BKG9775291,2024-08-10,2024-09-04,Deluxe,3,25,0,0
BKG9772379,2024-08-27,2024-09-04,Standard,2,8,0,0
BKG9774427,2024-09-03,2024-09-04,Deluxe,3,1,0,0
BKG9772480,2024-08-24,2024-09-04,Deluxe,3,11,0,0
BKG9772887,2024-08-17,2024-09-04,Standard,3,18,0,0
BKG9786599,2024-08-21,2024-09-05,Deluxe,3,15,0,0
BKG9784320,2024-08-13,2024-09-05,Suite,3,23,0,0
BKG9785861,2024-09-02,2024-09-05,Suite,1,3,0,1
BKG9788030,2024-08-14,2024-09-05,Suite,2,22,0,0
BKG9787151,2024-08-13,2024-09-05,Standard,1,23,0,0
BKG9787807,2024-09-02,2024-09-05,Suite,2,3,0,0
BKG9788268,2024-08-27,2024-09-05,Suite,2,9,0,0
BKG9785964,2024-08-18,2024-09-05,Standard,2,18,0,0
BKG9786078,2024-09-04,2024-09-05,Suite,3,1,0,0
BKG9785857,2024-08-22,2024-09-05,Deluxe,3,14,0,0
BKG9783547,2024-08-25,2024-09-05,Deluxe,2,11,1,0
BKG9787288,2024-08-25,2024-09-05,Suite,3,11,0,0
BKG9789739,2024-08-14,2024-09-05,Suite,3,22,0,1
BKG9785759,2024-08-10,2024-09-05,Deluxe,2,26,0,0
BKG9784791,2024-08-24,2024-09-05,Standard,1,12,0,0
BKG9781503,2024-08-15,2024-09-05,Deluxe,1,21,0,0
BKG9789969,2024-08-28,2024-09-05,Standard,2,8,0,0
BKG9787065,2024-08-21,2024-09-05,Deluxe,1,15,0,0
BKG9788753,2024-08-17,2024-09-05,Standard,1,19,0,0
BKG9781294,2024-08-21,2024-09-05,Suite,1,15,1,0
BKG9786450,2024-08-19,2024-09-05,Standard,2,17,0,0
BKG9787082,2024-08-19,2024-09-05,Suite,2,17,0,0
BKG9784675,2024-08-17,2024-09-05,Suite,3,19,0,0
BKG9781172,2024-08-21,2024-09-05,Suite,2,15,0,0
BKG9788481,2024-08-31,2024-09-05,Standard,1,5,0,0
BKG9786305,2024-08-08,2024-09-05,Standard,3,28,0,0
BKG9789862,2024-09-02,2024-09-05,Deluxe,1,3,0,0
BKG9782005,2024-08-24,2024-09-05,Suite,2,12,0,0
BKG9782123,2024-08-23,2024-09-05,Deluxe,3,13,0,0
BKG9785399,2024-08-24,2024-09-05,Suite,3,12,0,0
BKG9785940,2024-08-24,2024-09-05,Deluxe,2,12,0,0
BKG9786181,2024-09-01,2024-09-05,Deluxe,1,4,0,0
BKG9788367,2024-08-17,2024-09-05,Suite,1,19,0,0
BKG9785030,2024-08-17,2024-09-05,Deluxe,2,19,1,0
BKG9787774,2024-08-22,2024-09-05,Standard,3,14,0,0
BKG9781030,2024-08-28,2024-09-05,Suite,3,8,0,0
BKG9782548,2024-08-11,2024-09-05,Deluxe,3,25,1,0
BKG9784919,2024-08-14,2024-09-05,Standard,2,22,0,1
BKG9787464,2024-08-20,2024-09-05,Deluxe,3,16,0,0
BKG9788333,2024-08-21,2024-09-05,Deluxe,1,15,0,0
BKG9786151,2024-08-22,2024-09-05,Deluxe,2,14,0,0
BKG9781839,2024-08-24,2024-09-05,Deluxe,2,12,0,0
BKG9782938,2024-08-12,2024-09-05,Deluxe,3,24,1,0
BKG9788859,2024-08-30,2024-09-05,Deluxe,1,6,0,0
BKG9787518,2024-08-24,2024-09-05,Suite,3,12,0,0
BKG9786586,2024-08-10,2024-09-05,Suite,3,26,0,0
BKG9781385,2024-08-11,2024-09-05,Standard,1,25,0,0
BKG9782851,2024-08-14,2024-09-05,Suite,3,22,0,0
BKG9785322,2024-08-30,2024-09-05,Standard,2,6,0,0
BKG9789769,2024-08-17,2024-09-05,Suite,3,19,0,0
BKG9785114,2024-08-09,2024-09-05,Deluxe,3,27,0,0
BKG9784223,2024-08-28,2024-09-05,Standard,1,8,0,0
BKG9786193,2024-08-22,2024-09-05,Suite,1,14,0,0
BKG9782604,2024-08-27,2024-09-05,Deluxe,2,9,0,0
BKG9789369,2024-08-19,2024-09-05,Standard,1,17,1,0
BKG9788339,2024-08-14,2024-09-05,Suite,1,22,0,0
BKG9785470,2024-08-14,2024-09-05,Standard,1,22,1,0
BKG9789344,2024-08-26,2024-09-05,Deluxe,2,10,1,0
BKG9787872,2024-08-13,2024-09-05,Standard,1,23,0,0
BKG9783914,2024-08-16,2024-09-05,Suite,3,20,0,0
BKG9785288,2024-09-01,2024-09-05,Standard,1,4,0,0
BKG9785388,2024-08-30,2024-09-05,Standard,1,6,1,0
BKG9785905,2024-08-24,2024-09-05,Standard,2,12,0,0
BKG9784163,2024-08-18,2024-09-05,Standard,2,18,0,0
BKG9787322,2024-08-07,2024-09-05,Suite,2,29,0,0
BKG9781064,2024-08-15,2024-09-05,Deluxe,3,21,0,0
BKG9783527,2024-08-24,2024-09-05,Suite,3,12,0,0
BKG9785616,2024-08-16,2024-09-05,Suite,3,20,0,1
BKG9789691,2024-08-16,2024-09-05,Deluxe,3,20,0,0
BKG9786621,2024-08-27,2024-09-05,Standard,2,9,0,0
BKG9785889,2024-09-03,2024-09-05,Deluxe,3,2,0,0
BKG9787287,2024-08-28,2024-09-05,Standard,3,8,0,1
BKG9788500,2024-09-04,2024-09-05,Suite,3,1,0,0
BKG9783068,2024-08-12,2024-09-05,Deluxe,1,24,0,0
BKG9784177,2024-08-25,2024-09-05,Suite,1,11,0,0
BKG9782580,2024-08-26,2024-09-05,Suite,3,10,1,0
BKG9782563,2024-08-14,2024-09-05,Standard,2,22,0,0
BKG9786856,2024-08-22,2024-09-05,Deluxe,2,14,0,0
BKG9787312,2024-08-17,2024-09-05,Suite,3,19,0,0
BKG9781205,2024-08-21,2024-09-05,Deluxe,1,15,0,0
BKG9782656,2024-08-25,2024-09-05,Deluxe,1,11,0,0
BKG9782638,2024-09-04,2024-09-05,Suite,1,1,0,0
BKG9787841,2024-08-24,2024-09-05,Suite,1,12,0,1
BKG9788964,2024-09-04,2024-09-05,Suite,3,1,0,0
BKG9789840,2024-09-04,2024-09-05,Suite,3,1,0,0
BKG9785634,2024-08-08,2024-09-05,Standard,1,28,0,1
BKG9787784,2024-08-27,2024-09-05,Standard,3,9,0,0
BKG9788380,2024-08-20,2024-09-05,Standard,3,16,0,0
BKG9794691,2024-08-30,2024-09-06,Deluxe,2,7,0,0
BKG9799397,2024-09-01,2024-09-06,Suite,3,5,0,0
BKG9794637,2024-08-27,2024-09-06,Deluxe,2,10,0,0
BKG9797471,2024-08-16,2024-09-06,Deluxe,2,21,0,0
BKG9798815,2024-08-27,2024-09-06,Suite,2,10,0,0
BKG9793442,2024-08-15,2024-09-06,Deluxe,3,22,1,0
BKG9792214,2024-09-03,2024-09-06,Suite,2,3,0,1
BKG9799777,2024-08-09,2024-09-06,Standard,1,28,0,0
BKG9793957,2024-08-21,2024-09-06,Deluxe,2,16,0,0
BKG9793326,2024-09-03,2024-09-06,Standard,3,3,0,0
BKG9792018,2024-08-16,2024-09-06,Standard,3,21,0,0
BKG9798538,2024-08-16,2024-09-06,Suite,3,21,0,0
BKG9798507,2024-08-15,2024-09-06,Suite,2,22,0,0
BKG9798359,2024-08-15,2024-09-06,Standard,1,22,0,0
BKG9796399,2024-08-17,2024-09-06,Deluxe,2,20,0,0
BKG9795765,2024-09-05,2024-09-06,Standard,1,1,0,0
BKG9791569,2024-08-18,2024-09-06,Suite,1,19,0,0
BKG9797387,2024-08-27,2024-09-06,Deluxe,3,10,1,0
BKG9796276,2024-08-15,2024-09-06,Standard,2,22,0,0
BKG9791282,2024-08-14,2024-09-06,Suite,1,23,0,0
BKG9792236,2024-08-15,2024-09-06,Standard,1,22,0,0
BKG9794647,2024-08-28,2024-09-06,Deluxe,2,9,0,0
BKG9794807,2024-08-19,2024-09-06,Deluxe,1,18,0,0
BKG9791797,2024-08-27,2024-09-06,Deluxe,2,10,0,0
BKG9792448,2024-08-23,2024-09-06,Suite,1,14,0,0
BKG9791041,2024-09-01,2024-09-06,Suite,1,5,0,0
BKG9799513,2024-08-28,2024-09-06,Deluxe,3,9,1,0
BKG9793958,2024-09-05,2024-09-06,Standard,2,1,1,0
BKG9797597,2024-08-30,2024-09-06,Deluxe,3,7,0,0
BKG9794627,2024-08-12,2024-09-06,Suite,3,25,0,0
BKG9799734,2024-08-13,2024-09-06,Deluxe,3,24,0,0
BKG9798301,2024-08-26,2024-09-06,Suite,2,11,0,0
BKG9799369,2024-09-04,2024-09-06,Deluxe,1,2,1,0
BKG9791707,2024-08-27,2024-09-06,Suite,3,10,0,0
BKG9793289,2024-08-30,2024-09-06,Deluxe,3,7,0,0
BKG9794008,2024-08-13,2024-09-06,Suite,2,24,0,0
BKG9799769,2024-08-16,2024-09-06,Suite,1,21,0,0
BKG9793955,2024-08-15,2024-09-06,Suite,3,22,0,0
BKG9804734,2024-09-06,2024-09-07,Suite,3,1,0,0
BKG9805715,2024-08-11,2024-09-07,Standard,2,27,0,0
BKG9801786,2024-08-29,2024-09-07,Suite,1,9,0,0
BKG9805578,2024-08-20,2024-09-07,Standard,1,18,1,0
BKG9808193,2024-08-19,2024-09-07,Suite,1,19,0,0
BKG9808955,2024-08-10,2024-09-07,Suite,3,28,0,0
BKG9808668,2024-09-01,2024-09-07,Suite,3,6,0,0
BKG9803046,2024-09-04,2024-09-07,Deluxe,1,3,0,0
BKG9809181,2024-08-23,2024-09-07,Deluxe,1,15,0,0
BKG9801283,2024-09-03,2024-09-07,Deluxe,1,4,0,0
BKG9807896,2024-09-01,2024-09-07,Standard,2,6,0,0
BKG9801045,2024-08-14,2024-09-07,Standard,1,24,1,0
BKG9805478,2024-09-06,2024-09-07,Suite,1,1,0,0
BKG9806318,2024-09-01,2024-09-07,Suite,2,6,0,0
BKG9801222,2024-08-19,2024-09-07,Deluxe,1,19,0,0
BKG9805034,2024-08-19,2024-09-07,Suite,3,19,0,0
BKG9805257,2024-09-03,2024-09-07,Suite,2,4,1,0
BKG9801802,2024-08-11,2024-09-07,Standard,3,27,0,0
BKG9809331,2024-08-09,2024-09-07,Suite,2,29,0,0
BKG9806015,2024-08-14,2024-09-07,Deluxe,2,24,0,0
BKG9802568,2024-08-11,2024-09-07,Standard,3,27,1,0
BKG9804915,2024-08-25,2024-09-07,Suite,3,13,1,0
BKG9803080,2024-08-13,2024-09-07,Suite,2,25,0,0
BKG9803130,2024-09-04,2024-09-07,Suite,3,3,0,0
BKG9807660,2024-08-15,2024-09-07,Deluxe,2,23,0,0
BKG9804647,2024-08-15,2024-09-07,Suite,3,23,0,0
BKG9801313,2024-08-18,2024-09-07,Deluxe,1,20,0,0
BKG9804420,2024-09-01,2024-09-07,Standard,2,6,1,0
BKG9809969,2024-08-11,2024-09-07,Standard,2,27,0,0
BKG9801144,2024-08-29,2024-09-07,Deluxe,2,9,0,0
BKG9807220,2024-09-02,2024-09-07,Deluxe,2,5,0,0
BKG9809226,2024-08-22,2024-09-07,Standard,3,16,0,0
BKG9809369,2024-08-09,2024-09-07,Suite,2,29,0,0
BKG9807377,2024-09-02,2024-09-07,Standard,2,5,0,0
BKG9801809,2024-08-16,2024-09-07,Deluxe,3,22,0,0
BKG9801666,2024-08-09,2024-09-07,Deluxe,1,29,1,0
BKG9802607,2024-09-06,2024-09-07,Deluxe,2,1,0,0
BKG9808444,2024-08-27,2024-09-07,Deluxe,3,11,0,0
BKG9803541,2024-08-29,2024-09-07,Suite,1,9,0,0
BKG9806914,2024-09-03,2024-09-07,Deluxe,3,4,0,0
BKG9809091,2024-08-10,2024-09-07,Deluxe,1,28,0,0
BKG9806945,2024-08-14,2024-09-07,Standard,2,24,0,0
BKG9805915,2024-08-28,2024-09-07,Standard,2,10,0,0
BKG9801683,2024-09-01,2024-09-07,Deluxe,2,6,0,0
BKG9802458,2024-08-19,2024-09-07,Deluxe,3,19,0,0
BKG9804229,2024-08-20,2024-09-07,Standard,1,18,0,1
BKG9809849,2024-09-04,2024-09-07,Standard,2,3,1,0
BKG9809724,2024-08-22,2024-09-07,Deluxe,3,16,0,0
BKG9807757,2024-08-15,2024-09-07,Standard,2,23,0,0
BKG9804648,2024-08-12,2024-09-07,Suite,2,26,1,0
BKG9815137,2024-08-22,2024-09-08,Standard,1,17,0,0
BKG9815796,2024-08-15,2024-09-08,Suite,2,24,1,0
BKG9812228,2024-08-20,2024-09-08,Deluxe,1,19,0,0
BKG9816305,2024-09-05,2024-09-08,Standard,2,3,0,0
BKG9819779,2024-08-22,2024-09-08,Suite,3,17,0,0
BKG9811459,2024-08-28,2024-09-08,Standard,3,11,0,0
BKG9818646,2024-08-31,2024-09-08,Deluxe,2,8,0,0
BKG9817476,2024-09-05,2024-09-08,Standard,2,3,1,0
BKG9818151,2024-08-21,2024-09-08,Deluxe,1,18,0,0
BKG9812599,2024-08-20,2024-09-08,Standard,3,19,0,1
BKG9814027,2024-08-28,2024-09-08,Deluxe,1,11,1,0
BKG9813679,2024-08-31,2024-09-08,Standard,3,8,0,0
BKG9814903,2024-08-10,2024-09-08,Suite,2,29,0,0
BKG9812354,2024-08-29,2024-09-08,Suite,2,10,0,0
BKG9818175,2024-09-07,2024-09-08,Deluxe,2,1,1,0
BKG9814335,2024-08-27,2024-09-08,Deluxe,2,12,0,0
BKG9818104,2024-08-31,2024-09-08,Standard,2,8,0,0
BKG9818655,2024-08-10,2024-09-08,Standard,1,29,1,0
BKG9817788,2024-08-11,2024-09-08,Standard,1,28,0,0
BKG9819612,2024-09-06,2024-09-08,Suite,2,2,1,0
BKG9813834,2024-09-06,2024-09-08,Suite,2,2,0,0
BKG9816702,2024-08-16,2024-09-08,Suite,1,23,0,0
BKG9815466,2024-09-05,2024-09-08,Deluxe,2,3,0,0
BKG9811482,2024-08-30,2024-09-08,Suite,2,9,0,0
BKG9819644,2024-08-26,2024-09-08,Deluxe,2,13,1,0
BKG9814339,2024-08-27,2024-09-08,Deluxe,1,12,0,0
BKG9813259,2024-08-20,2024-09-08,Deluxe,1,19,1,0
BKG9817740,2024-08-22,2024-09-08,Deluxe,3,17,0,0
BKG9817849,2024-08-10,2024-09-08,Deluxe,2,29,0,0
BKG9817660,2024-08-10,2024-09-08,Standard,2,29,0,0
BKG9814585,2024-08-23,2024-09-08,Standard,1,16,0,0
BKG9818052,2024-08-27,2024-09-08,Suite,2,12,0,0
BKG9814381,2024-09-01,2024-09-08,Suite,2,7,0,0
BKG9812798,2024-08-18,2024-09-08,Suite,3,21,0,0
BKG9816604,2024-08-11,2024-09-08,Suite,3,28,0,0
BKG9817823,2024-08-15,2024-09-08,Standard,2,24,0,0
BKG9826524,2024-08-28,2024-09-09,Deluxe,2,12,0,0
BKG9829566,2024-09-01,2024-09-09,Suite,2,8,0,0
BKG9825700,2024-08-16,2024-09-09,Deluxe,3,24,1,0
BKG9823525,2024-08-20,2024-09-09,Standard,2,20,0,0
BKG9826268,2024-08-25,2024-09-09,Suite,1,15,0,0
BKG9824007,2024-08-28,2024-09-09,Standard,2,12,0,0
BKG9827253,2024-08-28,2024-09-09,Deluxe,1,12,0,0
BKG9828903,2024-09-04,2024-09-09,Deluxe,3,5,0,0
BKG9821859,2024-08-31,2024-09-09,Suite,3,9,1,0
BKG9825739,2024-08-15,2024-09-09,Standard,1,25,0,0
BKG9828182,2024-08-29,2024-09-09,Deluxe,2,11,0,0
BKG9822254,2024-08-12,2024-09-09,Deluxe,1,28,0,0
BKG9825688,2024-08-19,2024-09-09,Suite,2,21,0,0
BKG9828085,2024-08-26,2024-09-09,Suite,1,14,0,0
BKG9823531,2024-08-30,2024-09-09,Suite,2,10,0,0
BKG9822694,2024-08-11,2024-09-09,Suite,2,29,0,0
BKG9822466,2024-09-01,2024-09-09,Suite,2,8,0,0
BKG9823108,2024-08-12,2024-09-09,Suite,1,28,0,0
BKG9821178,2024-08-27,2024-09-09,Deluxe,2,13,0,0
BKG9829409,2024-09-06,2024-09-09,Suite,1,3,0,0
BKG9821221,2024-08-15,2024-09-09,Deluxe,1,25,0,0
BKG9822712,2024-08-17,2024-09-09,Standard,1,23,0,0
BKG9829974,2024-08-11,2024-09-09,Standard,3,29,0,0
BKG9822203,2024-08-20,2024-09-09,Suite,3,20,0,0
BKG9822602,2024-08-22,2024-09-09,Deluxe,2,18,0,0
BKG9827930,2024-08-17,2024-09-09,Deluxe,1,23,0,0
BKG9828270,2024-08-21,2024-09-09,Deluxe,2,19,0,0
BKG9823588,2024-08-25,2024-09-09,Suite,1,15,0,0
BKG9828017,2024-08-29,2024-09-09,Deluxe,2,11,0,0
BKG9828036,2024-09-05,2024-09-09,Suite,1,4,0,0
BKG9826495,2024-08-23,2024-09-09,Suite,2,17,0,0
BKG9828619,2024-08-24,2024-09-09,Standard,1,16,0,0
BKG9822633,2024-08-30,2024-09-09,Deluxe,1,10,0,0
BKG9822238,2024-09-01,2024-09-09,Suite,2,8,0,0
BKG9822837,2024-08-12,2024-09-09,Deluxe,1,28,0,0
BKG9821687,2024-08-13,2024-09-09,Standard,2,27,0,0
BKG9823082,2024-08-13,2024-09-09,Standard,1,27,0,0
BKG9829051,2024-08-21,2024-09-09,Standard,3,19,0,0
BKG9825089,2024-08-21,2024-09-09,Deluxe,3,19,0,0
BKG9822132,2024-08-29,2024-09-09,Standard,3,11,0,0
BKG9823947,2024-08-12,2024-09-09,Suite,2,28,0,0
BKG9828983,2024-09-04,2024-09-09,Suite,3,5,0,0
BKG9827502,2024-08-14,2024-09-09,Suite,3,26,0,1
BKG9828127,2024-08-27,2024-09-09,Standard,3,13,0,0
